effect_id,effect_name,item_name,bp_price_ref,bp_price_keys,bp_price_all,exist,slot,summary,defindex
44,Misty Skull,Attendant,14305,250 keys,"14,305.00 ref, $436.30",6,misc,Level 1-100 Hat,213
44,Misty Skull,Western Wear,13732.8,240 keys,"13,732.80 ref, $418.85",3,misc,Level 1-100 Hat,379
44,Misty Skull,Tough Guy's Toque,13589.75,225–250 keys,"13,589.75 ref, $414.49",6,misc,Level 1-100 Hat,97
44,Misty Skull,Defiant Spartan,13446.7,235 keys,"13,446.70 ref, $410.12",2,misc,Level 1-100 Helmet,340
44,Misty Skull,Engineer's Cap,13446.7,235 keys,"13,446.70 ref, $410.12",1,misc,Level 1-100 Hat,95
44,Misty Skull,Fed-Fightin' Fedora,13217.82,170–292 keys,"13,217.82 ref, $403.14",2,misc,Level 1-100 Hat,780
44,Misty Skull,Dread Knot,13160.6,215–245 keys,"13,160.60 ref, $401.40",3,misc,Level 1-100 Hair,358
44,Misty Skull,Magnificent Mongolian,12874.5,225 keys,"12,874.50 ref, $392.67",2,misc,Level 1-100 Hat,313
44,Misty Skull,Warhood,12588.4,195–245 keys,"12,588.40 ref, $383.95",0,misc,Level 1-100 Hood,30866
44,Misty Skull,Pencil Pusher,12302.3,215 keys,"12,302.30 ref, $375.22",2,misc,Level 10 Hair,605
44,Misty Skull,Doctor's Sack,12245.08,214 keys,"12,245.08 ref, $373.47",2,misc,Level 1-100 Hat,398
44,Misty Skull,Hetman's Headpiece,12016.2,210 keys,"12,016.20 ref, $366.49",2,misc,Level 1-100 Hat,436
44,Misty Skull,Brigade Helm,11630.655737705,180.68–225.85 keys,"11,630.66 ref, 203.26 keys",1,misc,Level 1-100 Helmet,105
44,Misty Skull,Big Elfin Deal,11444,200 keys,"11,444.00 ref, $349.04",3,misc,Level 1-100 Hat,652
44,Misty Skull,Mining Light,11444,200 keys,"11,444.00 ref, $349.04",1,misc,Level 1-100 Cosmetic Item,48
44,Misty Skull,Respectless Rubber Glove,11444,200 keys,"11,444.00 ref, $349.04",2,misc,Level 1-100 Hat,102
44,Misty Skull,Fruit Shoot,10871.8,190 keys,"10,871.80 ref, $331.59",2,misc,Level 1-100 Hat,759
44,Misty Skull,L'Inspecteur,10871.8,190 keys,"10,871.80 ref, $331.59",5,misc,Level 10 Hat,622
44,Misty Skull,Aztec Aggressor,10356.82,181 keys,"10,356.82 ref, $315.88",1,misc,Level 1-100 Headgear,30914
44,Misty Skull,Towering Titanium Pillar of Hats,10299.6,180 keys,"10,299.60 ref, $314.14",1,misc,Level 1-100 Hat,30008
44,Misty Skull,Allbrero,10013.5,175 keys,"10,013.50 ref, $305.41",1,misc,Level 1-100 Hat,30429
44,Misty Skull,Bloke's Bucket Hat,10013.5,175 keys,"10,013.50 ref, $305.41",3,misc,Level 1-100 Hat,181
44,Misty Skull,Head Warmer,9298.25,160–165 keys,"9,298.25 ref, $283.60",1,misc,Level 1-100 Hat,644
44,Misty Skull,Safe'n'Sound,9269.64,162 keys,"9,269.64 ref, $282.72",4,misc,Level 1-100 Hat,178
44,Misty Skull,Combustible Kabuto,9155.2,160 keys,"9,155.20 ref, $279.23",1,misc,Level 1-100 Hat,30418
44,Misty Skull,Towering Pillar of Hats,9155.2,160 keys,"9,155.20 ref, $279.23",2,misc,Level 1-100 Hat,135
44,Misty Skull,Honcho's Headgear,9040.76,158 keys,"9,040.76 ref, $275.74",5,misc,Level 1-100 Hat,391
44,Misty Skull,Officer's Ushanka,8583,150 keys,"8,583.00 ref, $261.78",1,misc,Level 1-100 Hat,96
44,Misty Skull,Nanobalaclava,8296.9,145 keys,"8,296.90 ref, $253.06",3,misc,Level 10 Hat,521
44,Misty Skull,Glengarry Bonnet,8010.4918032787,129.23–150.76 keys,"8,010.49 ref, 139.99 keys",0,misc,Level 1-100 Hat,100
44,Misty Skull,Batter's Helmet,7531.9672131148,123.27–139.99 keys,"7,531.97 ref, 131.63 keys",2,misc,Level 1-100 Helmet,52
44,Misty Skull,Hottie's Hoodie,7467.21,111–150 keys,"7,467.21 ref, $227.75",2,misc,Level 1-100 Hood,377
44,Misty Skull,Big Country,7292.6229508197,116.83–138.07 keys,"7,292.62 ref, 127.45 keys",1,misc,Level 1-100 Hair,382
44,Misty Skull,Vintage Merryweather,7186.8852459016,120.95–130.25 keys,"7,186.89 ref, 125.60 keys",2,misc,Level 1-100 Helmet,182
44,Misty Skull,Napper's Respite,7152.5,125 keys,"7,152.50 ref, $218.15",3,misc,Level 1-100 Hat,248
44,Misty Skull,Heavy Duty Rag,7007.868852459,122.47 keys,"7,007.87 ref, 122.47 keys",2,misc,Level 1-100 Bandana,185
44,Misty Skull,Wing Mann,6980.84,122 keys,"6,980.84 ref, $212.92",1,misc,Level 1-100 Hat,30809
44,Misty Skull,Modest Metal Pile of Scrap,6866.4,120 keys,"6,866.40 ref, $209.43",1,misc,Level 1-100 Hat,30001
44,Misty Skull,Capo's Capper,6580.3,115 keys,"6,580.30 ref, $200.70",3,misc,Level 1-100 Hat,427
44,Misty Skull,Fortunate Son,6580.3,115 keys,"6,580.30 ref, $200.70",1,misc,Level 1-100 Helmet,30636
44,Misty Skull,Battle Boonie,6437.25,90–135 keys,"6,437.25 ref, $196.34",1,misc,Level 1-100 Hat,30907
44,Misty Skull,Caribbean Conqueror,6294.2,110 keys,"6,294.20 ref, $191.97",2,misc,Level 1-100 Hat,30116
44,Misty Skull,Hustler's Hallmark,6294.2,110 keys,"6,294.20 ref, $191.97",2,misc,Level 1-100 Hat,146
44,Misty Skull,Powdered Practitioner,6294.2,110 keys,"6,294.20 ref, $191.97",1,misc,Level 1-100 Hat,30069
44,Misty Skull,Connoisseur's Cap,5950.88,89–119 keys,"5,950.88 ref, $181.50",3,misc,Level 1-100 Hat,394
44,Misty Skull,Chieftain's Challenge,5722,100 keys,"5,722.00 ref, $174.52",1,misc,Level 1-100 Hat,250
44,Misty Skull,Sober Stuntman,5722,100 keys,"5,722.00 ref, $174.52",2,misc,Level 1-100 Helmet,255
44,Misty Skull,Classy Capper,5550.34,77–117 keys,"5,550.34 ref, $169.29",0,misc,Level 1-100 Hat,30893
44,Misty Skull,Hot Dogger,5550.34,97 keys,"5,550.34 ref, $169.29",4,misc,Level 10 Hat,614
44,Misty Skull,Front Runner,5493.12,92–100 keys,"5,493.12 ref, $167.54",1,misc,Level 1-100 Hat,760
44,Misty Skull,Professional's Panama,5435.9,95 keys,"5,435.90 ref, $165.79",5,misc,Level 1-100 Hat,109
44,Misty Skull,Geisha Boy,5310.1639344262,92.8 keys,"5,310.16 ref, 92.80 keys",1,misc,Level 1-100 Hair,363
44,Misty Skull,Vintage Tyrolean,5149.8,90 keys,"5,149.80 ref, $157.07",2,misc,Level 1-100 Hat,101
44,Misty Skull,Virus Doctor,5149.8,90 keys,"5,149.80 ref, $157.07",1,misc,Level 1-100 Hat,30043
44,Misty Skull,Crocleather Slouch,4577.6,80 keys,"4,577.60 ref, $139.62",1,misc,Level 1-100 Hat,344
44,Misty Skull,Fat Man's Field Cap,4577.6,80 keys,"4,577.60 ref, $139.62",2,misc,Level 1-100 Hat,30911
44,Misty Skull,Industrial Festivizer,4348.72,76 keys,"4,348.72 ref, $132.64",2,misc,Level 1-100 Hat,338
44,Misty Skull,Timeless Topper,4291.5,75 keys,"4,291.50 ref, $130.89",1,misc,Level 1-100 Hat,30035
44,Misty Skull,Pugilist's Protector,4163.7704918033,59–86.53 keys,"4,163.77 ref, 72.77 keys",1,misc,Level 1-100 Headgear,246
44,Misty Skull,Bombing Run,4005.4,70 keys,"4,005.40 ref, $122.16",2,misc,Level 1-100 Helmet,249
44,Misty Skull,Bunsen Brave,4005.4,70 keys,"4,005.40 ref, $122.16",1,misc,Level 1-100 Hat,30054
44,Misty Skull,Prussian Pickelhaube,4005.4,70 keys,"4,005.40 ref, $122.16",2,misc,Level 1-100 Helmet,50
44,Misty Skull,Outdoorsman,3948.18,69 keys,"3,948.18 ref, $120.42",2,misc,Level 10 Hat,603
44,Misty Skull,Helmet without a Home,3890.96,68 keys,"3,890.96 ref, $118.67",2,misc,Level 1-100 Helmet,732
44,Misty Skull,Tippler's Tricorne,3719.3,65 keys,"3,719.30 ref, $113.44",3,misc,Level 1-100 Hat,179
44,Misty Skull,Shooter's Sola Topi,3659.0163934426,59.68–68.21 keys,"3,659.02 ref, 63.95 keys",2,misc,Level 1-100 Helmet,158
44,Misty Skull,Counterfeit Billycock,3604.86,56–70 keys,"3,604.86 ref, $109.95",3,misc,Level 10 Hat,602
44,Misty Skull,Little Buddy,3586.5573770492,52.23–73.13 keys,"3,586.56 ref, 62.68 keys",1,misc,Level 10 Hat,612
44,Misty Skull,German Gonzila,3318.76,52–64 keys,"3,318.76 ref, $101.22",2,misc,Level 1-100 Hat,323
44,Misty Skull,Familiar Fez,3061.27,48–59 keys,"3,061.27 ref, $93.37",3,misc,Level 1-100 Hat,223
44,Misty Skull,Pardner's Pompadour,3032.66,53 keys,"3,032.66 ref, $92.50",1,misc,Level 1-100 Hair,30099
44,Misty Skull,Hotrod,2918.22,51 keys,"2,918.22 ref, $89.01",1,misc,Level 1-100 Mask,148
44,Misty Skull,Rimmed Raincatcher,2861,50 keys,"2,861.00 ref, $87.26",2,misc,Level 1-100 Hat,216
44,Misty Skull,Copper's Hard Top,2603.51,41–50 keys,"2,603.51 ref, $79.41",1,misc,Level 1-100 Helmet,478
44,Misty Skull,Conquistador,2288.8,40 keys,"2,288.80 ref, $69.81",3,misc,Level 1-100 Helmet,721
44,Misty Skull,Carouser's Capotain,2117.14,35–39 keys,"2,117.14 ref, $64.57",4,misc,Level 1-100 Hat,259
44,Misty Skull,Dead Cone,2117.14,36–38 keys,"2,117.14 ref, $64.57",2,misc,Level 1-100 Hat,435
44,Misty Skull,Buckaroo's Hat,1716.6,30 keys,"1,716.60 ref, $52.36",3,misc,Level 1-100 Hat,322
44,Misty Skull,Prehistoric Pullover,0,,,1,misc,Level 1-100 Hood,30704
116,The Dark Doorway,Blast Defense,220297,3850 keys,"220,297.00 ref, $6719.06",0,misc,Level 1-100 Headgear,30863
116,The Dark Doorway,Lucky Cat Hat,160216,2800 keys,"160,216.00 ref, $4886.59",6,misc,Level 1-100 Hat,30998
116,The Dark Doorway,Head Prize,137328,2400 keys,"137,328.00 ref, $4188.50",2,misc,Level 1-100 Hat,30838
116,The Dark Doorway,Rotation Sensation,107688.04,1882 keys,"107,688.04 ref, $3284.49",0,misc,Level 1-100 Hat,30623
116,The Dark Doorway,Aztec Warrior,105857,1850 keys,"105,857.00 ref, $3228.64",1,misc,Level 1-100 Headgear,30879
116,The Dark Doorway,Caribou Companion,85830,1500 keys,"85,830.00 ref, $2617.82",0,misc,Level 1-100 Hat,30974
116,The Dark Doorway,Patriot Peak,82969,1450 keys,"82,969.00 ref, $2530.55",10,misc,Level 1-100 Hat,30743
116,The Dark Doorway,Starboard Crusader,76388.7,1335 keys,"76,388.70 ref, $2329.86",1,misc,Level 1-100 Hat,30981
116,The Dark Doorway,Tundra Top,74386,1300 keys,"74,386.00 ref, $2268.77",6,misc,Level 1-100 Hat,30976
116,The Dark Doorway,Chill Chullo,65803,1150 keys,"65,803.00 ref, $2006.99",4,misc,Level 1-100 Hat,30748
116,The Dark Doorway,Woolen Warmer,62942,1100 keys,"62,942.00 ref, $1919.73",0,misc,Level 1-100 Hat,30833
116,The Dark Doorway,Shellmet,51498,900 keys,"51,498.00 ref, $1570.69",0,misc,Level 1-100 Helmet,30897
116,The Dark Doorway,Field Practice,42915,750 keys,"42,915.00 ref, $1308.91",0,misc,Level 1-100 Headgear,30862
116,The Dark Doorway,A Well Wrapped Hat,28610,500 keys,"28,610.00 ref, $872.61",1,misc,Level 1-100 Hat,30746
116,The Dark Doorway,Bomb Beanie,28610,500 keys,"28,610.00 ref, $872.61",0,misc,Level 1-100 Hat,30823
116,The Dark Doorway,Coldfront Commander,28610,500 keys,"28,610.00 ref, $872.61",1,misc,Level 1-100 Hat,30939
116,The Dark Doorway,A Hat to Kill For,26035.1,455 keys,"26,035.10 ref, $794.07",0,misc,Level 1-100 Hat,30753
116,The Dark Doorway,Berlin Brain Bowl,19454.8,330–350 keys,"19,454.80 ref, $593.37",10,misc,Level 1-100 Headgear,30755
116,The Dark Doorway,Cranial Carcharodon,17738.2,310 keys,"17,738.20 ref, $541.02",3,misc,Level 1-100 Hat,30800
116,The Dark Doorway,Sinner's Shade,17166,300 keys,"17,166.00 ref, $523.56",0,misc,Level 1-100 Hat,30959
116,The Dark Doorway,Commando Elite,16307.7,285 keys,"16,307.70 ref, $497.38",1,misc,Level 1-100 Helmet,30912
116,The Dark Doorway,Defragmenting Hard Hat 17%,15163.3,265 keys,"15,163.30 ref, $462.48",11,misc,Level 1-100 Helmet,31011
116,The Dark Doorway,Pithy Professional,14018.9,245 keys,"14,018.90 ref, $427.58",2,misc,Level 1-100 Hat,30915
116,The Dark Doorway,Universal Translator,13160.6,230 keys,"13,160.60 ref, $401.40",3,misc,Level 1-100 Hat,30658
116,The Dark Doorway,Nuke,12016.2,210 keys,"12,016.20 ref, $366.49",0,misc,Level 1-100 Hair,30885
116,The Dark Doorway,Antarctic Eyewear,10871.8,190 keys,"10,871.80 ref, $331.59",5,misc,Level 1-100 Apparel,30977
116,The Dark Doorway,Archer's Sterling,10871.8,190 keys,"10,871.80 ref, $331.59",0,misc,Level 1-100 Helmet,30874
116,The Dark Doorway,Polar Bear,10585.7,185 keys,"10,585.70 ref, $322.86",2,misc,Level 1-100 Hat,30964
116,The Dark Doorway,Mo'Horn,10013.5,175 keys,"10,013.50 ref, $305.41",1,misc,Level 1-100 Hat,30812
116,The Dark Doorway,Warhood,9956.28,174 keys,"9,956.28 ref, $303.67",0,misc,Level 1-100 Hood,30866
116,The Dark Doorway,Brass Bucket,9441.3,165 keys,"9,441.30 ref, $287.96",2,misc,Level 1-100 Helmet,30969
116,The Dark Doorway,Battle Boonie,8583,150 keys,"8,583.00 ref, $261.78",1,misc,Level 1-100 Hat,30907
116,The Dark Doorway,Head Hedge,6637.52,116 keys,"6,637.52 ref, $202.44",0,misc,Level 1-100 Helmet,30978
116,The Dark Doorway,Brain-Warming Wear,6608.91,106–125 keys,"6,608.91 ref, $201.57",0,misc,Level 1-100 Hat,30827
116,The Dark Doorway,Vampire Vanquisher,5607.56,95–101 keys,"5,607.56 ref, $171.03",102,misc,Level 1-100 Hat,31003
116,The Dark Doorway,Wing Mann,4978.14,76–98 keys,"4,978.14 ref, $151.83",1,misc,Level 1-100 Hat,30809
116,The Dark Doorway,Elf Esteem,4863.7,85 keys,"4,863.70 ref, $148.34",0,misc,Level 1-100 Hat,30836
116,The Dark Doorway,Sky High Fly Guy,4005.4,70 keys,"4,005.40 ref, $122.16",0,misc,Level 1-100 Hat,30984
116,The Dark Doorway,Highway Star,3547.64,59–65 keys,"3,547.64 ref, $108.20",104,misc,Level 1-100 Bandana,31010
116,The Dark Doorway,Hephaistos' Handcraft,3375.98,59 keys,"3,375.98 ref, $102.97",39,misc,Level 1-100 Helmet,31000
116,The Dark Doorway,Fat Man's Field Cap,2975.44,52 keys,"2,975.44 ref, $90.75",0,misc,Level 1-100 Hat,30911
116,The Dark Doorway,Murderer's Motif,2803.78,44–54 keys,"2,803.78 ref, $85.52",78,misc,Level 1-100 Hat,31016
116,The Dark Doorway,Tank Top,2803.78,48–50 keys,"2,803.78 ref, $85.52",40,misc,Level 1-100 Helmet,31002
116,The Dark Doorway,Mann-O-War,2174.36,36–40 keys,"2,174.36 ref, $66.32",90,misc,Level 1-100 Hat,31008
116,The Dark Doorway,Punk's Pomp,0,,,1,misc,Level 1-100 Hair,30993
93,Subatomic,Corona Australis,97274,1700 keys,"97,274.00 ref, $2966.86",8,misc,Level 1-100 Cosmetic Augmentation,30648
93,Subatomic,Captain Space Mann,71525,1250 keys,"71,525.00 ref, $2181.51",14,misc,Level 1-100 Helmet,30646
93,Subatomic,Sucker Slug,15449.4,270 keys,"15,449.40 ref, $471.21",3,misc,Level 1-100 Hat,30653
93,Subatomic,Universal Translator,1373.28,21–27 keys,"1,373.28 ref, $41.89",482,misc,Level 1-100 Hat,30658
93,Subatomic,Phononaut,1173.01,20–21 keys,"1,173.01 ref, $35.78",74,misc,Level 1-100 Hat,30647
93,Subatomic,A Head Full of Hot Air,486.37,7–10 keys,"486.37 ref, $14.83",432,misc,Level 1-100 Hat,30662
115,The Eldritch Opening,Frag Proof Fragger,137328,2400 keys,"137,328.00 ref, $4188.50",1,misc,Level 1-100 Helmet,30979
115,The Eldritch Opening,Lucky Cat Hat,125884,2200 keys,"125,884.00 ref, $3839.46",4,misc,Level 1-100 Hat,30998
115,The Eldritch Opening,Burning Question,91552,1600 keys,"91,552.00 ref, $2792.34",1,misc,Level 1-100 Hat,30987
115,The Eldritch Opening,Patriot Peak,88691,1550 keys,"88,691.00 ref, $2705.08",0,misc,Level 1-100 Hat,30743
115,The Eldritch Opening,Caribou Companion,71525,1250 keys,"71,525.00 ref, $2181.51",0,misc,Level 1-100 Hat,30974
115,The Eldritch Opening,Hellmet,60081,1050 keys,"60,081.00 ref, $1832.47",3,misc,Level 1-100 Helmet,30708
115,The Eldritch Opening,Classy Capper,55503.4,970 keys,"55,503.40 ref, $1692.85",2,misc,Level 1-100 Hat,30893
115,The Eldritch Opening,Tundra Top,49495.3,865 keys,"49,495.30 ref, $1509.61",0,misc,Level 1-100 Hat,30976
115,The Eldritch Opening,Field Practice,42915,750 keys,"42,915.00 ref, $1308.91",5,misc,Level 1-100 Headgear,30862
115,The Eldritch Opening,Universal Translator,37765.2,660 keys,"37,765.20 ref, $1151.84",5,misc,Level 1-100 Hat,30658
115,The Eldritch Opening,Rotation Sensation,32329.3,565 keys,"32,329.30 ref, $986.04",2,misc,Level 1-100 Hat,30623
115,The Eldritch Opening,A Hat to Kill For,28610,500 keys,"28,610.00 ref, $872.61",5,misc,Level 1-100 Hat,30753
115,The Eldritch Opening,A Well Wrapped Hat,28037.8,490 keys,"28,037.80 ref, $855.15",2,misc,Level 1-100 Hat,30746
115,The Eldritch Opening,Woolen Warmer,26035.1,455 keys,"26,035.10 ref, $794.07",0,misc,Level 1-100 Hat,30833
115,The Eldritch Opening,Berlin Brain Bowl,25176.8,440 keys,"25,176.80 ref, $767.89",5,misc,Level 1-100 Headgear,30755
115,The Eldritch Opening,Sinner's Shade,25176.8,440 keys,"25,176.80 ref, $767.89",2,misc,Level 1-100 Hat,30959
115,The Eldritch Opening,Brass Bucket,23746.3,415 keys,"23,746.30 ref, $724.26",2,misc,Level 1-100 Helmet,30969
115,The Eldritch Opening,Battle Boonie,20656.42,361 keys,"20,656.42 ref, $630.02",4,misc,Level 1-100 Hat,30907
115,The Eldritch Opening,Antarctic Eyewear,18882.6,330 keys,"18,882.60 ref, $575.92",6,misc,Level 1-100 Apparel,30977
115,The Eldritch Opening,Nuke,16879.9,295 keys,"16,879.90 ref, $514.84",2,misc,Level 1-100 Hair,30885
115,The Eldritch Opening,Trucker's Topper,16593.8,220–360 keys,"16,593.80 ref, $506.11",3,misc,Level 1-100 Hat,30930
115,The Eldritch Opening,Shellmet,14305,250 keys,"14,305.00 ref, $436.30",0,misc,Level 1-100 Helmet,30897
115,The Eldritch Opening,Defragmenting Hard Hat 17%,11444,200 keys,"11,444.00 ref, $349.04",7,misc,Level 1-100 Helmet,31011
115,The Eldritch Opening,Blast Defense,8583,150 keys,"8,583.00 ref, $261.78",0,misc,Level 1-100 Headgear,30863
115,The Eldritch Opening,Smokey Sombrero,8296.9,145 keys,"8,296.90 ref, $253.06",3,misc,Level 1-100 Hat,30682
115,The Eldritch Opening,Sky High Fly Guy,6809.18,119 keys,"6,809.18 ref, $207.68",5,misc,Level 1-100 Hat,30984
115,The Eldritch Opening,Fat Man's Field Cap,6580.3,115 keys,"6,580.30 ref, $200.70",0,misc,Level 1-100 Hat,30911
115,The Eldritch Opening,Wing Mann,5722,100 keys,"5,722.00 ref, $174.52",10,misc,Level 1-100 Hat,30809
115,The Eldritch Opening,Brain-Warming Wear,5607.56,98 keys,"5,607.56 ref, $171.03",0,misc,Level 1-100 Hat,30827
115,The Eldritch Opening,Vampire Vanquisher,5149.8,90 keys,"5,149.80 ref, $157.07",92,misc,Level 1-100 Hat,31003
115,The Eldritch Opening,Murderer's Motif,4835.09,80–89 keys,"4,835.09 ref, $147.47",122,misc,Level 1-100 Hat,31016
115,The Eldritch Opening,Polar Bear,4749.26,80–86 keys,"4,749.26 ref, $144.85",3,misc,Level 1-100 Hat,30964
115,The Eldritch Opening,Elf Esteem,4005.4,70 keys,"4,005.40 ref, $122.16",0,misc,Level 1-100 Hat,30836
115,The Eldritch Opening,Puffy Polar Cap,3461.81,55–66 keys,"3,461.81 ref, $105.59",2,misc,Level 1-100 Hat,30958
115,The Eldritch Opening,Highway Star,3089.88,49–59 keys,"3,089.88 ref, $94.24",108,misc,Level 1-100 Bandana,31010
115,The Eldritch Opening,Hephaistos' Handcraft,2632.12,45–47 keys,"2,632.12 ref, $80.28",104,misc,Level 1-100 Helmet,31000
115,The Eldritch Opening,Mann-O-War,2002.7,35 keys,"2,002.70 ref, $61.08",108,misc,Level 1-100 Hat,31008
115,The Eldritch Opening,Tank Top,1659.38,29 keys,"1,659.38 ref, $50.61",102,misc,Level 1-100 Helmet,31002
115,The Eldritch Opening,Coldfront Commander,0,,,1,misc,Level 1-100 Hat,30939
114,Galactic Gateway,Lucky Cat Hat,160216,2800 keys,"160,216.00 ref, $4886.59",3,misc,Level 1-100 Hat,30998
114,Galactic Gateway,Patriot Peak,91552,1600 keys,"91,552.00 ref, $2792.34",5,misc,Level 1-100 Hat,30743
114,Galactic Gateway,Tundra Top,74386,1300 keys,"74,386.00 ref, $2268.77",0,misc,Level 1-100 Hat,30976
114,Galactic Gateway,Woolen Warmer,68664,1200 keys,"68,664.00 ref, $2094.25",2,misc,Level 1-100 Hat,30833
114,Galactic Gateway,Outta Sight,57220,1000 keys,"57,220.00 ref, $1745.21",1,misc,Level 1-100 Hat,30628
114,Galactic Gateway,Antarctic Eyewear,51211.9,895 keys,"51,211.90 ref, $1561.96",0,misc,Level 1-100 Apparel,30977
114,Galactic Gateway,Cranial Carcharodon,48637,850 keys,"48,637.00 ref, $1483.43",4,misc,Level 1-100 Hat,30800
114,Galactic Gateway,Pithy Professional,47778.7,835 keys,"47,778.70 ref, $1457.25",2,misc,Level 1-100 Hat,30915
114,Galactic Gateway,Universal Translator,45032.14,787 keys,"45,032.14 ref, $1373.48",6,misc,Level 1-100 Hat,30658
114,Galactic Gateway,Caribou Companion,40683.42,711 keys,"40,683.42 ref, $1240.84",0,misc,Level 1-100 Hat,30974
114,Galactic Gateway,Prehistoric Pullover,37193,650 keys,"37,193.00 ref, $1134.39",3,misc,Level 1-100 Hood,30704
114,Galactic Gateway,Starboard Crusader,37193,650 keys,"37,193.00 ref, $1134.39",2,misc,Level 1-100 Hat,30981
114,Galactic Gateway,Rotation Sensation,34332,600 keys,"34,332.00 ref, $1047.13",3,misc,Level 1-100 Hat,30623
114,Galactic Gateway,Battle Boonie,30898.8,540 keys,"30,898.80 ref, $942.41",3,misc,Level 1-100 Hat,30907
114,Galactic Gateway,Chill Chullo,29697.18,519 keys,"29,697.18 ref, $905.76",0,misc,Level 1-100 Hat,30748
114,Galactic Gateway,Nuke,25749,450 keys,"25,749.00 ref, $785.34",0,misc,Level 1-100 Hair,30885
114,Galactic Gateway,A Hat to Kill For,25176.8,440 keys,"25,176.80 ref, $767.89",0,misc,Level 1-100 Hat,30753
114,Galactic Gateway,Wide-Brimmed Bandito,21457.5,375 keys,"21,457.50 ref, $654.45",3,misc,Level 1-100 Hat,30805
114,Galactic Gateway,Sinner's Shade,20027,350 keys,"20,027.00 ref, $610.82",2,misc,Level 1-100 Hat,30959
114,Galactic Gateway,Defragmenting Hard Hat 17%,19454.8,310–370 keys,"19,454.80 ref, $593.37",8,misc,Level 1-100 Helmet,31011
114,Galactic Gateway,Warhood,18310.4,320 keys,"18,310.40 ref, $558.47",0,misc,Level 1-100 Hood,30866
114,Galactic Gateway,Head Hedge,16021.6,280 keys,"16,021.60 ref, $488.66",5,misc,Level 1-100 Helmet,30978
114,Galactic Gateway,Fat Man's Field Cap,14305,250 keys,"14,305.00 ref, $436.30",2,misc,Level 1-100 Hat,30911
114,Galactic Gateway,Trucker's Topper,11243.73,173–220 keys,"11,243.73 ref, $342.93",4,misc,Level 1-100 Hat,30930
114,Galactic Gateway,Burning Question,9899.06,173 keys,"9,899.06 ref, $301.92",1,misc,Level 1-100 Hat,30987
114,Galactic Gateway,Berlin Brain Bowl,8182.46,143 keys,"8,182.46 ref, $249.57",0,misc,Level 1-100 Headgear,30755
114,Galactic Gateway,Brain-Warming Wear,8010.8,140 keys,"8,010.80 ref, $244.33",0,misc,Level 1-100 Hat,30827
114,Galactic Gateway,Polar Bear,7438.6,130 keys,"7,438.60 ref, $226.88",0,misc,Level 1-100 Hat,30964
114,Galactic Gateway,Puffy Polar Cap,6694.74,117 keys,"6,694.74 ref, $204.19",0,misc,Level 1-100 Hat,30958
114,Galactic Gateway,Airdog,5435.9,90–100 keys,"5,435.90 ref, $165.79",0,misc,Level 1-100 Helmet,30767
114,Galactic Gateway,Murderer's Motif,4692.04,61–103 keys,"4,692.04 ref, $143.11",48,misc,Level 1-100 Hat,31016
114,Galactic Gateway,Elf Esteem,4577.6,80 keys,"4,577.60 ref, $139.62",0,misc,Level 1-100 Hat,30836
114,Galactic Gateway,Vampire Vanquisher,4434.55,74–81 keys,"4,434.55 ref, $135.25",100,misc,Level 1-100 Hat,31003
114,Galactic Gateway,Archer's Sterling,3719.3,65 keys,"3,719.30 ref, $113.44",3,misc,Level 1-100 Helmet,30874
114,Galactic Gateway,Highway Star,3576.25,62–63 keys,"3,576.25 ref, $109.08",56,misc,Level 1-100 Bandana,31010
114,Galactic Gateway,Hephaistos' Handcraft,3490.42,54–68 keys,"3,490.42 ref, $106.46",96,misc,Level 1-100 Helmet,31000
114,Galactic Gateway,Tank Top,2861,50 keys,"2,861.00 ref, $87.26",42,misc,Level 1-100 Helmet,31002
